sample_dir,file_path,cwe_id,flaw_cwe,flaw_line,flaw_line_content,flaw_line_type
testcases/testcase-24925,testcases/testcase-24925/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),44,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24925,testcases/testcase-24925/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_PropertiesFile_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),65,"data = properties.getProperty(""data"");",SOURCE
testcases/testcase-24927,testcases/testcase-24927/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),51,"data = properties.getProperty(""data"");",SOURCE
testcases/testcase-24927,testcases/testcase-24927/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_PropertiesFile_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),82,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24945,testcases/testcase-24945/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),90,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24945,testcases/testcase-24945/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),52,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24946,testcases/testcase-24946/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24946,testcases/testcase-24946/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24947,testcases/testcase-24947/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24947,testcases/testcase-24947/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24948,testcases/testcase-24948/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24948,testcases/testcase-24948/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),102,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24949,testcases/testcase-24949/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24949,testcases/testcase-24949/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),102,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24950,testcases/testcase-24950/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24950,testcases/testcase-24950/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),101,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24951,testcases/testcase-24951/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_07.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),101,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24951,testcases/testcase-24951/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_07.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24952,testcases/testcase-24952/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_08.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),64,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24952,testcases/testcase-24952/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_08.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),109,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24953,testcases/testcase-24953/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_09.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24953,testcases/testcase-24953/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_09.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24954,testcases/testcase-24954/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_10.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24954,testcases/testcase-24954/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_10.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24955,testcases/testcase-24955/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_11.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24955,testcases/testcase-24955/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_11.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24956,testcases/testcase-24956/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_12.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24956,testcases/testcase-24956/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_12.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),96,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24957,testcases/testcase-24957/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_13.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24957,testcases/testcase-24957/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_13.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24958,testcases/testcase-24958/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_14.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),95,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24958,testcases/testcase-24958/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_14.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24959,testcases/testcase-24959/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_15.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),52,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24959,testcases/testcase-24959/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_15.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),97,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24960,testcases/testcase-24960/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_16.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),91,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24960,testcases/testcase-24960/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_16.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24961,testcases/testcase-24961/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_17.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),92,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24961,testcases/testcase-24961/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_17.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),52,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24962,testcases/testcase-24962/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),45,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24962,testcases/testcase-24962/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),69,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24964,testcases/testcase-24964/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),55,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24964,testcases/testcase-24964/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_URLConnection_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),98,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24982,testcases/testcase-24982/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24982,testcases/testcase-24982/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),105,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24983,testcases/testcase-24983/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24983,testcases/testcase-24983/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24984,testcases/testcase-24984/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24984,testcases/testcase-24984/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24985,testcases/testcase-24985/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24985,testcases/testcase-24985/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),115,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24986,testcases/testcase-24986/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24986,testcases/testcase-24986/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),115,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24987,testcases/testcase-24987/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),114,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24987,testcases/testcase-24987/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24988,testcases/testcase-24988/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_07.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),56,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24988,testcases/testcase-24988/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_07.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),114,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24989,testcases/testcase-24989/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_08.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),122,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24989,testcases/testcase-24989/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_08.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),64,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24990,testcases/testcase-24990/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_09.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24990,testcases/testcase-24990/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_09.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24991,testcases/testcase-24991/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_10.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24991,testcases/testcase-24991/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_10.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24992,testcases/testcase-24992/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_11.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24992,testcases/testcase-24992/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_11.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24993,testcases/testcase-24993/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_12.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24993,testcases/testcase-24993/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_12.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),109,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24994,testcases/testcase-24994/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_13.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24994,testcases/testcase-24994/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_13.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24995,testcases/testcase-24995/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_14.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),108,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24995,testcases/testcase-24995/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_14.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24996,testcases/testcase-24996/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_15.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),52,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24996,testcases/testcase-24996/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_15.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),110,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24997,testcases/testcase-24997/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_16.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),51,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24997,testcases/testcase-24997/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_16.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),104,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24998,testcases/testcase-24998/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_17.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),54,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24998,testcases/testcase-24998/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_17.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),107,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-24999,testcases/testcase-24999/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),69,data = readerBuffered.readLine();,SOURCE
testcases/testcase-24999,testcases/testcase-24999/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_21.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),44,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25001,testcases/testcase-25001/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = readerBuffered.readLine();,SOURCE
testcases/testcase-25001,testcases/testcase-25001/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_connect_tcp_31.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),113,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25019,testcases/testcase-25019/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),53,data = resultSet.getString(1);,SOURCE
testcases/testcase-25019,testcases/testcase-25019/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_01.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),103,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25020,testcases/testcase-25020/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = resultSet.getString(1);,SOURCE
testcases/testcase-25020,testcases/testcase-25020/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_02.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),107,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25021,testcases/testcase-25021/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),50,data = resultSet.getString(1);,SOURCE
testcases/testcase-25021,testcases/testcase-25021/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_03.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),107,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25022,testcases/testcase-25022/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = resultSet.getString(1);,SOURCE
testcases/testcase-25022,testcases/testcase-25022/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_04.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),114,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25023,testcases/testcase-25023/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),114,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25023,testcases/testcase-25023/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_05.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),57,data = resultSet.getString(1);,SOURCE
testcases/testcase-25024,testcases/testcase-25024/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),113,"response.getWriter().println(""<br>bad(): data = "" + data.replaceAll(""(<script>)"", """"));",SINK
testcases/testcase-25024,testcases/testcase-25024/src/main/java/testcases/CWE80_XSS/s01/CWE80_XSS__CWE182_Servlet_database_06.java,80,CWE-080: Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),56,data = resultSet.getString(1);,SOURCE
